Timestamp (UTC),Waktu Lokal,Arah (BUY/SELL),SOL Amount,Token Amount,USD Value,Price USD,Wallet Address,Tags,Realized Profit USD,Current Balance,Total Trade Wallet,Tx Hash
2026-04-21 00:02:10.000,"4/21/2026, 7:02:10 AM",BUY,0.25770699,207548.162733,21.982406247,0.00010591472339702,BtDThgYg2qdnRQ8vDg8ChphSjkdsvBNKBi5PtAY1KYxm,"",-418.198211485821,4007426.69368,213,rKH4psgwLHpXPNEvrYRmgA3QDoELLwC3ogMQ8kVLP8nkAQG42mEomMXfYNw6TVjGSRU5LS3xPQwur8YT2afc3EK
2026-04-21 00:02:23.000,"4/21/2026, 7:02:23 AM",SELL,6.385356784,5396163.732399,545.18176221792,0.00010103136029133,2m6AnVjA4yJJ4nM2GBS4mA5TG2JxMQXUKVNvauVuiT4h,"fresh_wallet",-4001.92452760454,0,347,36AiNuGDwRD1vvQGgMgmsmbSfgLFrM33CKxs5SiCaoyZQN2ezvGB8w2HMtWgD2jRkCGU4oYdya3LG9DXYiVQosve
2026-04-21 00:02:24.000,"4/21/2026, 7:02:24 AM",SELL,0.087616519,74376.222948,7.48069839222,0.000100579164895338,FHBiXhHtv4ef4VBD21wnJc1XhxMzDd22PDbKMjfZvruV,"gmgn",-10.51775176556,0,18,43nz4anuJZ3rDkusu9CRMGKyuc5u3YVXAMbX8u2BSkD4UYD52Q8LecHgz5iu5cy3p1QpDEY2xQ5GG9c4A95Q3VQZ
2026-04-21 00:02:24.000,"4/21/2026, 7:02:24 AM",SELL,0.164921273,133635.584322,14.08097828874,0.000105368479213104,12BLKXs2JUSzMTq3r5JFor4FBiG4bA3kFpW5LpvMkweT,"",210.69516105040188,0,2410,1AufwskfaRnZ34b1Y8zYAymiwHCYbyPAuZwNfASg6J7riwoejX9hsd8MMyHeDNXzR4p9u2dbZLLEj5qP89YvMwA
2026-04-21 00:02:24.000,"4/21/2026, 7:02:24 AM",BUY,0.162117605,135750.979332,13.8416011149,0.00010196317686399,12BLKXs2JUSzMTq3r5JFor4FBiG4bA3kFpW5LpvMkweT,"",210.69516105040188,0,2410,1AufwskfaRnZ34b1Y8zYAymiwHCYbyPAuZwNfASg6J7riwoejX9hsd8MMyHeDNXzR4p9u2dbZLLEj5qP89YvMwA
2026-04-21 00:02:24.000,"4/21/2026, 7:02:24 AM",SELL,2.760508327,2189315.445698,235.69220095926,0.000107655660775062,CQwT1byuHgjKnL6vzmuNaAywKfDBVxDmFVgsQDBWxcWt,"sandwich_bot",219.16994962314408,0,193,MfjsiDiUyH2F2MhEdr9xZBKLetUYTmsevGyvKfBsWgLxYVJbce5on71qVRW6SfBeXPtsJiXR7x81KdRsycFYH1n
2026-04-21 00:02:24.000,"4/21/2026, 7:02:24 AM",BUY,2.67319964,2273874.153912,228.2377852632,0.000100373974027182,CQwT1byuHgjKnL6vzmuNaAywKfDBVxDmFVgsQDBWxcWt,"sandwich_bot",219.16994962314408,0,193,MfjsiDiUyH2F2MhEdr9xZBKLetUYTmsevGyvKfBsWgLxYVJbce5on71qVRW6SfBeXPtsJiXR7x81KdRsycFYH1n
2026-04-21 00:02:25.000,"4/21/2026, 7:02:25 AM",SELL,0.000037202,30.620817,0.00317630676,0.000103730307394488,2QfBNK2WDwSLoUQRb1zAnp3KM12N9hQ8q6ApwUMnWW2T,"sandwich_bot; bluechip_owner",696.6191236983478,20370.721883,6247,4Dpq8sWFk98TJbsm3DDE8qjBeownMswGRZHMzeJWR4ETs2CXF9RMjEcUtiLAkAqT32AtUzQ7jy8VgXP4aQTmotVL
2026-04-21 00:02:25.000,"4/21/2026, 7:02:25 AM",BUY,0.00003705,30.620817,0.003163329,0.000103306485906996,2QfBNK2WDwSLoUQRb1zAnp3KM12N9hQ8q6ApwUMnWW2T,"sandwich_bot; bluechip_owner",696.6191236983478,20370.721883,6247,4Dpq8sWFk98TJbsm3DDE8qjBeownMswGRZHMzeJWR4ETs2CXF9RMjEcUtiLAkAqT32AtUzQ7jy8VgXP4aQTmotVL
2026-04-21 00:02:25.000,"4/21/2026, 7:02:25 AM",BUY,0.933107123,761124.251614,79.66868616174,0.000104672379044328,3hs2zxnxHiWVTUgLyyEVUa2VtGGEb298PWb2UqNvdxQY,"bundler",29.62316430058,0,1630,2Zo8c3mJZtxtC6mZrdHYUxfZvJ3uP5WTt4TtiFkZj5nhW6oYKbjCeXCArrueYnob3KYYveqZ7oNgqDbxnME7Smz4
2026-04-21 00:02:25.000,"4/21/2026, 7:02:25 AM",BUY,1.030575139,849653.429559,87.99050536782,0.000103560466313814,7XEo2KxFzxrKQnYibhx6PsPgvKewJHsBsSATEaGbfY4P,"paper_hands; bundler",-298.79801558903,0,1782,7XP4YsgUSMBFyz65XwpLHGScbzhdaCgYHNVS3WeczyqGXUu9H3NLPemSGdWfikaokQPqyjqsQTrWLxu1LNbBzLd
2026-04-21 00:02:25.000,"4/21/2026, 7:02:25 AM",BUY,0.913438004,761124.251614,77.98933678152,0.000102465972691368,ARqJ18xaBLrEJYARaYHxfRKSi1pB7dZjwq1NW6Fiuieb,"bundler",213.09359039668,0,2536,V6QbRNMKY8gxrWbp5ME9TpJyvWnCwM5TzPHJ5yiAS7PPZ64W2GMezLffmMnzvwhfq3L2yKEAuFjMY4VtbYNbbYv
2026-04-21 00:02:26.000,"4/21/2026, 7:02:26 AM",SELL,0.909791691,761124.251614,77.67801457758,0.000102056943280338,3hs2zxnxHiWVTUgLyyEVUa2VtGGEb298PWb2UqNvdxQY,"bundler",29.62316430058,0,1630,5GzKu2tNynV6WXrgQyNjsA7ofLHB95HqE7v4is8rKmWfyEzDZ9hbLaa5XeHTaapMNzchuMMefdQLBaRmkoU9ZPGg
2026-04-21 00:02:26.000,"4/21/2026, 7:02:26 AM",SELL,1.0264943,849653.429559,87.642083334,0.000103150390835562,7XEo2KxFzxrKQnYibhx6PsPgvKewJHsBsSATEaGbfY4P,"paper_hands; bundler",-298.79801558903,0,1782,2hTYGZxUP4v3uzrr71JQoCfmxar7hd3gMJ13zDHWepuuDnYAePn5CVrM9Ymz5vP3TFy9Hww8kzwF7iHuSqbDKLzc
2026-04-21 00:02:49.000,"4/21/2026, 7:02:49 AM",BUY,0.494564228,408914.721717,42.23083942892,0.000103275419507598,436h85qXhByXQG4pkxdrD4CYQFRuJ3UPR5YdfUuL6v24,"padre",3.6291457827007023,0,13,5T8iwjJZogifTo1rZdWude3WDfpFvym4gBbVzv3UAnfuT831UKanCytjTEhUS9JkXCkBhpsxcdVDiHQAbxJugFV2
2026-04-21 00:03:12.000,"4/21/2026, 7:03:12 AM",BUY,0.759931669,624046.191243,64.8981645326,0.000103995770578,BsHDfvEdMt9NCk7GBFiBj5F8xzmRhg1XBA6pWDnRjETc,"",404.9334272097788,0,68,5fE5t6tYoE2tR3Esxk9WUsUd7dzxFirYoY7F54atEUf6MYyHMErkdtcWUv9xxgjKf9uCDGUANBSvUM42wx2Hgo1V
2026-04-21 00:03:14.000,"4/21/2026, 7:03:14 AM",BUY,6.906405843,5444070.752511,589.8070589922,0.00010833934491548,436h85qXhByXQG4pkxdrD4CYQFRuJ3UPR5YdfUuL6v24,"padre",3.6291457827007023,0,13,3hKiTTNdxR2s8K4FKBdbcoP7XF8TMFryUN4UJoum7vD2ajRJvjCYYwYvY6gSfrR39HKBg4iPb5vR6LNRzgTEusW6
2026-04-21 00:03:19.000,"4/21/2026, 7:03:19 AM",SELL,0.00228586,1761.3001,0.1951667268,0.000110808332319018,DsCJ5siuJTPQtQa3A9N69azGZaWtUPzi9VPp2G9Jfpx9,"sandwich_bot; paper_hands",1178.038682532501,0,1762,5qP8c6oonwYqsBsxv2DGhQBfHMZwAd1mDvxpFWE73EXPJ5hyHSwvSL1Bvy7wKiJNY25iz67q7xT37Z64d8VEx9re
2026-04-21 00:03:19.000,"4/21/2026, 7:03:19 AM",BUY,0.002219176,1761.3001,0.18947324688,0.000107575788408336,DsCJ5siuJTPQtQa3A9N69azGZaWtUPzi9VPp2G9Jfpx9,"sandwich_bot; paper_hands",1178.038682532501,0,1762,5qP8c6oonwYqsBsxv2DGhQBfHMZwAd1mDvxpFWE73EXPJ5hyHSwvSL1Bvy7wKiJNY25iz67q7xT37Z64d8VEx9re
2026-04-21 00:03:38.000,"4/21/2026, 7:03:38 AM",SELL,1.322430578,1026165.798507,112.88267413808,0.000110004323184008,EgtsW6ejMc9bKevZ3oWQzsxif7Tn5ErETg8u1tJ6We6X,"",-362.38157363798285,0.000001,21,59XvJ7LeR4tzSycaeEuU3HM1CXf8wjwnuYdA1VUeXBa6oYYNJue3XXHzCc7NoGFGtU1rJ9o8ckP3z62Xt7TDJ8Qf
2026-04-21 00:04:28.000,"4/21/2026, 7:04:28 AM",BUY,0.056761408,43722.717008,4.84345094464,0.000110776531656294,8mEHYZNejzb4TxL7MAXaJiN3AijoStY8cx1S2VAyKQQS,"",18.385401342055,0,4,3Jkk6AXhfmAZnrLTB4pEfjG1TULkV8Vta9QqM81eKPtorsmasBJ27pEKMbVJg6etZoghWHfGMUW7qDABu9sGzhUq
2026-04-21 00:04:38.000,"4/21/2026, 7:04:38 AM",BUY,0.021849236,16823.263735,1.86439530788,0.00011082245022093,4CqqydEX1CjNZK8fomfUk7U9XTppBhrnqyi63U7JVLyn,"axiom",0.36718093139,0,2,4yPHAzxBHYAoV3N8RdBKaXgCF1w5BdH7Uwm22EpN7xoT6GTHtu2P8skh1mQmdwiSurE4PhkoWYqmNmB4kMaRXfnm
2026-04-21 00:04:51.000,"4/21/2026, 7:04:51 AM",SELL,0.057849718,45182.486827,4.93689493412,0.000109265675280962,5WvMH4ayuJ2hhEyVjRgooWdu2BPdSVkuHppo1ReFqHqF,"",-0.8383046704599422,0,11,5HNJ3sCZCm6k1QdejwrmvJh8BYtc1KXTtpMeqsjZWBL14HSe7oRxojB44EfVSnRJsYTKGvxAnPUaSF4enqbX51k6
2026-04-21 00:04:55.000,"4/21/2026, 7:04:55 AM",BUY,0.579236512,444862.224625,49.42625156896,0.000111104627076366,WA7FRg1GNonpgQG9AtBVtnTkBTQde2VnwRi3zySvv6o,"",-678.2024796523465,0,25,3q3APvDFdB8CWdmpajDgsvWzEug6epRXajvSxdSMudpR3DJsEzgoHTdyYKHLb5Gfnf2qPLSazETXfBJSWd8nN6Fw
2026-04-21 00:05:02.000,"4/21/2026, 7:05:02 AM",BUY,0.098922746,75703.393617,8.44107791618,0.000111501975181016,FHBiXhHtv4ef4VBD21wnJc1XhxMzDd22PDbKMjfZvruV,"gmgn",-10.51775176556,0,18,utrPb8KW9wjUdC3JeFrxC1cvWD1Qbeje61oyLpYfjLSyLf5BgJCywJDPXwz1uP6av4CWWPREyeHbHzzCW8x91UW
2026-04-21 00:05:56.000,"4/21/2026, 7:05:56 AM",BUY,0.574739877,438285.61922,49.06554329949,0.000111948786700841,CCV2AiH6WfE7fGePxqoE663yH5pujkWWhwDYwLdvahAm,"paper_hands",-71.44248593977832,0,22,5BhnKmLaEVFmg3y6GyrnGNj7kdebn5xy9XFEyeKCn1HhBygFbv1ZoY5EJqDQYUfoJVNKo2o7p1JrNJyeRARTtkEw
2026-04-21 00:06:00.000,"4/21/2026, 7:06:00 AM",BUY,0.490108694,371669.112756,41.84057920678,0.000112574808530529,D4XvcUGQgY2rorM6YMWQaxKD6t27xtnJu4CBxSyWQ887,"axiom; padre",-936.3614911341693,0,61,3ZMSNF1fmXEkns7T8p8bLAmZC3sib8FjfHTpM2FH3TY95GaU6fATYtBxgpcTdbx5W5e9JsYVuwXTsjeEaeMTUsNb
2026-04-21 00:06:09.000,"4/21/2026, 7:06:09 AM",BUY,0.049461372,37402.803158,4.22251732764,0.000112893071407773,86xQTQDtshEoxwvMqfQihVcy4syUkadjov5nxZdS6rov,"gmgn",609.61902265296,0,136,2zs1KSgVgHVHeAEwRFPBQkKxCDDRwvKmYw7NZ2say7gAACjGx8GEpqjv1MfuDn5YFKhdWBqwW3FcqFeUmPyAH3Ez
2026-04-21 00:06:10.000,"4/21/2026, 7:06:10 AM",SELL,0.066429395,50677.580761,5.67107745115,0.00011190505478292,JD6rVaerbyz6wjQ433nrw6bFTgFrp46MiYmi8EtUAfsG,"sandwich_bot; bluechip_owner",549.8719582773573,22640.617102,27792,2MCW4huJ82vC8ytqyJw8Uss71cNr4i4pNQPuMmedKvchanAxpVwHk6vVNHocxKLy1FyEaYX9tVw38oxu7kaZ5Te1
2026-04-21 00:06:10.000,"4/21/2026, 7:06:10 AM",BUY,0.064490455,50677.580761,5.50555014335,0.00010863877203285,JD6rVaerbyz6wjQ433nrw6bFTgFrp46MiYmi8EtUAfsG,"sandwich_bot; bluechip_owner",549.8719582773573,22640.617102,27792,2MCW4huJ82vC8ytqyJw8Uss71cNr4i4pNQPuMmedKvchanAxpVwHk6vVNHocxKLy1FyEaYX9tVw38oxu7kaZ5Te1
2026-04-21 00:06:10.000,"4/21/2026, 7:06:10 AM",SELL,0.05864077,44706.326337,5.0061625349,0.000111978839348275,JD6rVaerbyz6wjQ433nrw6bFTgFrp46MiYmi8EtUAfsG,"sandwich_bot; bluechip_owner",549.8719582773573,22640.617102,27792,5jofmGZTGFmMYn28cFhBkjXQ79TxbeZRVyncFTmahKavuVaetS1PCeYztM2FruqHLKGhGYddoPPRJBxxpFygbE7U
2026-04-21 00:06:10.000,"4/21/2026, 7:06:10 AM",BUY,0.05765327,44706.326337,4.9218596599,0.000110093135873607,JD6rVaerbyz6wjQ433nrw6bFTgFrp46MiYmi8EtUAfsG,"sandwich_bot; bluechip_owner",549.8719582773573,22640.617102,27792,5jofmGZTGFmMYn28cFhBkjXQ79TxbeZRVyncFTmahKavuVaetS1PCeYztM2FruqHLKGhGYddoPPRJBxxpFygbE7U
2026-04-21 00:06:10.000,"4/21/2026, 7:06:10 AM",BUY,0.574585129,433092.488586,49.05233246273,0.00011326064006146,CCV2AiH6WfE7fGePxqoE663yH5pujkWWhwDYwLdvahAm,"paper_hands",-71.44248593977832,0,22,5jdE2Vo1Sy3F6Nb26bQR1rf3yVnGucubYeK2E6MHv6jsJGaxdd9XMTyEf17pho1pQPZ99YMEycet9sVmQoJUhF3C
2026-04-21 00:06:36.000,"4/21/2026, 7:06:36 AM",SELL,0.064331538,50552.702059,5.49005345292,0.00010860059362525,12BLKXs2JUSzMTq3r5JFor4FBiG4bA3kFpW5LpvMkweT,"",210.69516105040188,0,2410,2BVrgyQrEVPFD58WdVwB7R6798Yfo6ZK2oCEkUyHsr7nRMkFfZbZvQ6UHFCvtRNKFNCmGw3fEWtbNo8EaoyEnoHV
2026-04-21 00:06:36.000,"4/21/2026, 7:06:36 AM",BUY,0.063920171,52575.097669,5.45494739314,0.000103755344924566,12BLKXs2JUSzMTq3r5JFor4FBiG4bA3kFpW5LpvMkweT,"",210.69516105040188,0,2410,2BVrgyQrEVPFD58WdVwB7R6798Yfo6ZK2oCEkUyHsr7nRMkFfZbZvQ6UHFCvtRNKFNCmGw3fEWtbNo8EaoyEnoHV
2026-04-21 00:06:36.000,"4/21/2026, 7:06:36 AM",BUY,0.181447459,149442.406688,15.48472615106,0.000103616680797344,CwwzxSuQkyUDEAtefe8ZWTKDtJaSNGcFTryopbEsUU1U,"bundler",17.04021489078,0,96,4MeJeaLMLao4Sp7PqAYp1aVUg8Wwh99ndrHWUyqheew5QyPUWTM73Y4VrQ9dekj58ncaZpr83kNXf7TxHQiZeF4s
2026-04-21 00:06:36.000,"4/21/2026, 7:06:36 AM",SELL,8.465883423,6762817.413469,722.47849131882,0.00010683099174857,436h85qXhByXQG4pkxdrD4CYQFRuJ3UPR5YdfUuL6v24,"padre",3.6291457827007023,0,13,3kGzkbPqd7u3w7cvMBTC3m4XdU5kQvwBQnSaqqQubSsLQYH7ia932MxaHS1XsNDRp6Jp83pd23TLJA2VNeo3mfhb
2026-04-21 00:06:37.000,"4/21/2026, 7:06:37 AM",SELL,0.000158917,124.879397,0.01356197678,0.000108600594700534,JD6rVaerbyz6wjQ433nrw6bFTgFrp46MiYmi8EtUAfsG,"sandwich_bot; bluechip_owner",549.8719582773573,22640.617102,27792,4e5qKwk3H783QAxrdRpXCnkiFGrYAbkHpoTNHBiFKJAFAd6E4fcHqQCsES77cF5Boz9VkZgbRhokQMw3T92cLXcQ
2026-04-21 00:06:37.000,"4/21/2026, 7:06:37 AM",BUY,0.000157957,129.875284,0.01348005038,0.000103792268743414,JD6rVaerbyz6wjQ433nrw6bFTgFrp46MiYmi8EtUAfsG,"sandwich_bot; bluechip_owner",549.8719582773573,22640.617102,27792,4e5qKwk3H783QAxrdRpXCnkiFGrYAbkHpoTNHBiFKJAFAd6E4fcHqQCsES77cF5Boz9VkZgbRhokQMw3T92cLXcQ
2026-04-21 00:07:01.000,"4/21/2026, 7:07:01 AM",BUY,0.196340513,161263.669662,16.75373597429,0.000103890330719826,FGDGwJPDkWw91iWbAwj4Q3R7s4tBQwVLcHsQvnaBTaCp,"",36.84914350094,0,9,2YaakF2anZgoUuLyEwJAVYsNbjZtMK5q3aLVbHKtwTzzkLRpZi5rg4pnAqck45hVsFoEyqHzdaBPBzH7fMgVhns8
2026-04-21 00:07:02.000,"4/21/2026, 7:07:02 AM",SELL,0.449426401,356697.766462,38.35404906134,0.000107525341252254,436h85qXhByXQG4pkxdrD4CYQFRuJ3UPR5YdfUuL6v24,"padre",3.6291457827007023,0,13,27mvXttzQJ6Xnd61DS11iHS9QzgM8BpSi857UW9pvwceDXeaFRtcsLLn72rLKmfQwhHHY8QgJV2c4bwVgDi7Wi6V
2026-04-21 00:07:03.000,"4/21/2026, 7:07:03 AM",BUY,0.032367906,26552.194255,2.76130606086,0.000103995399939634,BTc4pYczJPg1NugecRgtewc27nKT7AywRGR8wGyUXt5N,"",-1.65190793414,0,3,3Qc5cY3MEGoanqwRpta1NdLFTYUCgSbtCMEvvNRXGmDT27WckzQ96Da7vBNoLasux4HKiC5Rpu5PQdBy7Topz4RQ
2026-04-21 00:07:04.000,"4/21/2026, 7:07:04 AM",BUY,0.000990119,812.071109,0.08447695308,0.000104026546622916,4isLEdGPvUtHejKdypHgxM6KjcgRKzqGdi8FgFTC4d7R,"",-0.039298370167807406,0,49,2yyqQc3bfYReVrQBap5vF9EDsr5JZKosntsUaweHVDX8CNp9tgz9r13V7svDEDEWrNG5rCz7wWKPikT5ybnukEjK
2026-04-21 00:07:06.000,"4/21/2026, 7:07:06 AM",BUY,0.099259707,81366.105605,8.46784560417,0.000104070921683509,6ZzaGBPMdre9L2GWnWhNH6ytjGUohzwduiBdG2PL9uyX,"",980.9456754550903,0,109,2zWGtZTXNHfmGKhpVsi9dNiEJ9yU7zhUiPFqyTgsbrSJtTKe88oisyTTF9FjCgy8GUWte68eD4ShV8sz6do3J24h
2026-04-21 00:07:07.000,"4/21/2026, 7:07:07 AM",BUY,0.34782886,284434.510893,29.6732800466,0.000104323768426551,BvjzgX86FsLtBPxdrQrxLXUmeeW4Bio67ndBGxsLm6W4,"",-41.19845558674828,0,10,3DVZouekgPqTzjcSMKmExg8EnXw3KDkVEoYpDw1Q4JzdPbKX92fSrXtb8mHQVwbseZLfn8kk5mCTG7AAG2NFhSBy
2026-04-21 00:07:13.000,"4/21/2026, 7:07:13 AM",SELL,0.010805236,8575.828249,0.92179468316,0.000107487540143575,A22g76t2Ne6HAaNCrhGz4vPL29ap5cztfVeVAqMoX5Y6,"",0.5975424673833164,0,48,u68ioSbNEZKYRCPmnKtU26qReCEvybRaoKzu3S6p4TLZj1T8RrFpAv42P5UGXNYg47G36sM5AJADJw4awoEMfTS
2026-04-21 00:07:39.000,"4/21/2026, 7:07:39 AM",BUY,0.283443225,230991.127868,24.183375957,0.000104693960241108,59vKr6rziw1e4RU256WMtFUd5k5f85hcGxnGLbybmCtv,"",-146.56355473578,0,8,2nkft7U9BJGzg2xeqy8uHk3i4eFDLsbA3DBdUnm1shWNNV7iH2H8zC7cvYYZHKAMX8yRdtCkeyyWqswHFQ8dA1dP
2026-04-21 00:07:43.000,"4/21/2026, 7:07:43 AM",SELL,0.500491371,414155.126729,42.72194342856,0.000103154447868296,HGja5r5UQEs3Gid1h4rYV4cjY4RADY3TeTx762becVkq,"axiom; bundler",-5.38698855582,0,63,5mY2d18rzdiL7FEdqdzGqWL1aQD1to6bMEimVkyPBKGrw6CKxxWJXRJaLh9uchCh2QwCEFoEkveY49wnnA9J3YxV
2026-04-21 00:08:06.000,"4/21/2026, 7:08:06 AM",BUY,1.978256916,1601378.850729,168.76509750396,0.000105387365033409,ByEHaHni25fE99pJ8JMoD2nwyKyX9XuYUgRQ2kDsmiLh,"",13.652937931285368,0,30,4YhPv7t42DQiQf8qpwdEJKzmEo13a2tiRahNUpoUG9keTXfxzweb9Ku3rYtDnCyMbW78TeHtxWiY8uTB4VkSJST5
2026-04-21 00:08:21.000,"4/21/2026, 7:08:21 AM",BUY,0.117626086,94144.627134,10.03468139666,0.000106587934992372,CRuBSPuyv8cFMQPoGAhZHFFzyFCMphnGcWx8NsGFCRen,"",-3.49185207653,0,3,3XBtq6GmVNBwWCqScCXQPZ4qHjLjGZaR4bWupFBQqA9tANpNvWXEdHJdhmmWhnm55FvvEpwyT4Hc2swWBoiJpUti
2026-04-21 00:08:44.000,"4/21/2026, 7:08:44 AM",SELL,0.11054959,89731.81,9.4331965147,0.000105126560076797,D4sue12BxfCCywa2hKZiNUEAQtqxzhkrozYri63MmUZ6,"padre",-24.21771603588,0,4,3JGycYfWhP3fJG8qdqXrtEs8FF91kjU443PTSMLGppHJDZyL7GDU7KzKEeTpUxQXQ9jihk4bMceS5FPYNYANkkTx
2026-04-21 00:09:26.000,"4/21/2026, 7:09:26 AM",SELL,0.500491371,407597.391979,42.71193360114,0.000104789516422236,5RDZTp6zqcN3NBjUSdxJzzF1662M1jDfMNGkNt8fpfwg,"axiom",-214.99880990258,0,18,3fAybMo5CfAYWdZAPAg3Fx6VMXsehK1Zbo4uGcpggr7xJRrYoFeWsJFi4eJSdJ41B4Jo7JitzJGc7CneXwMydnoe
2026-04-21 00:09:27.000,"4/21/2026, 7:09:27 AM",SELL,0.927330581,761124.251614,79.12911847673,0.000103963470237102,ARqJ18xaBLrEJYARaYHxfRKSi1pB7dZjwq1NW6Fiuieb,"bundler",213.09359039668,0,2536,3axVvy1SwEDe38Xdbo1axm5ikSexY2qRCJvSZSq5YzbBEEmcUQvZkEuREfPW3wPqYZnGDmgQpZvkmR3APiwTW5LA
2026-04-21 00:09:46.000,"4/21/2026, 7:09:46 AM",BUY,0.300600002,244114.139184,25.64719217064,0.000105062296910976,C4kgEsrM2c6PCSdR687yj77HeuNsFYJFexY58R64YDdf,"trojan",2.1484525852,0,2,3ux6pzLVu5Z5fn9WPL6wivHdS8BjhzXRGvAkmUGEqoa6UmUS6bhisyPwG216L4Tk6mE8hhX7dZXgqPeLCHnEeQ3b
2026-04-21 00:09:49.000,"4/21/2026, 7:09:49 AM",BUY,0.944229605,714498.943024,80.5239007144,0.00011269981782696,ARqJ18xaBLrEJYARaYHxfRKSi1pB7dZjwq1NW6Fiuieb,"bundler",213.09359039668,0,2536,Jc2vVMqQoEHxxAESUGH8xwJ3gpTruZffpm18ytfCDnQsvesbyfDakU9W3Mx4YXBE4z22ibeVVZsKjn8BVAVVHgr
